country,isVerified,ratingScore,reviewTitle,reviewDescription,variant,full_review,processed_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,aspects,sentiment_category,sentiment_numeric
India,True,1,Apple has nerfed this!,"So what could have been a great phone has turned into an absolute mockery! My 4.5 year old iPhone 11 is still running well and was a great value for money in the sense that I used it for 4 years instead of 2 that I did my previous phones, it is still serving well, but this one DOES NOT GET AI FEATURES! I still can't digest this, that this is still the latest iphone you can buy in the market, it sells for more than flagship prices and comes with lesser features than competitors and Apple chose not to provide AI features with it making this absolutely unacceptable. Apparently Apple cheaped out on RAM in this and only provided 6 gb whereas AI requires minimum 8 gb of RAM and this is the reason even M1 laptops and tablets with weaker NPU than iPhone 15 get AI and this doesn't! It would have been acceptable if it was a budget/flagship killer costing 30K or below but at this price it is a travesty!Second is the battery! My iPhone 11 with 1150 cycles still has 82% battery health but this one, even with using 80% charge limit function after just 185 cycles is at 94% and lasts noticeably less than when it was new! Just shows Apple is killing this phone on purpose to sell future models and the once mighty Apple who made trouble free actually premium flagships has nothing to innovate and is resorting to cheap tactics to sell phones.Really disappointed!",Colour: BlackSize: 128 GB,"Apple has nerfed this! So what could have been a great phone has turned into an absolute mockery! My 4.5 year old iPhone 11 is still running well and was a great value for money in the sense that I used it for 4 years instead of 2 that I did my previous phones, it is still serving well, but this one DOES NOT GET AI FEATURES! I still can't digest this, that this is still the latest iphone you can buy in the market, it sells for more than flagship prices and comes with lesser features than competitors and Apple chose not to provide AI features with it making this absolutely unacceptable. Apparently Apple cheaped out on RAM in this and only provided 6 gb whereas AI requires minimum 8 gb of RAM and this is the reason even M1 laptops and tablets with weaker NPU than iPhone 15 get AI and this doesn't! It would have been acceptable if it was a budget/flagship killer costing 30K or below but at this price it is a travesty!Second is the battery! My iPhone 11 with 1150 cycles still has 82% battery health but this one, even with using 80% charge limit function after just 185 cycles is at 94% and lasts noticeably less than when it was new! Just shows Apple is killing this phone on purpose to sell future models and the once mighty Apple who made trouble free actually premium flagships has nothing to innovate and is resorting to cheap tactics to sell phones.Really disappointed! Colour: BlackSize: 128 GB",apple nerfed could great phone turned absolute mockery year old iphone still running well great value money sense used year instead previous phone still serving well one get ai feature still cant digest still latest iphone buy market sell flagship price come lesser feature competitor apple chose provide ai feature making absolutely unacceptable apparently apple cheaped ram provided gb whereas ai requires minimum gb ram reason even laptop tablet weaker npu iphone get ai doesnt would acceptable budgetflagship killer costing k price travestysecond battery iphone cycle still battery health one even using charge limit function cycle last noticeably less new show apple killing phone purpose sell future model mighty apple made trouble free actually premium flagship nothing innovate resorting cheap tactic sell phonesreally disappointed colour blacksize gb,-0.9682,0.067,0.119,0.814,0.15289772727272727,0.5506439393939393,"{'Apple': -0.4019, 'phone': -0.6597, 'mockery': -0.3802, 'year': 0.0, 'iPhone': 0.0, 'value': 0.7579, 'money': 0.7579, 'sense': 0.0, 'years': 0.0, 'phones': 0.0, 'DOES': 0.0, 'NOT': 0.0, 'GET': 0.0, 'AI': 0.0, 'FEATURES': 0.0, 'iphone': 0.0, 'market': 0.0, 'flagship': 0.1725, 'prices': 0.1725, 'features': 0.0, 'competitors': 0.0, 'RAM': 0.0, 'whereas': 0.0, 'gb': 0.0, 'reason': 0.0, 'M1': 0.0, 'laptops': 0.0, 'tablets': -0.4404, 'NPU': -0.4404, 'get': 0.0, 'killer': -0.6486, 'price': 0.0, 'Second': -0.6114, 'battery': 0.0, 'cycles': 0.0, '%': 0.0, 'health': 0.0, 'charge': 0.0, 'limit': 0.0, 'function': 0.0, 'shows': -0.6597, 'purpose': 0.0, 'models': 0.0, 'trouble': 0.1531, 'flagships': 0.5106, 'nothing': -0.3875, 'tactics': 0.0, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Negative,0
India,False,4,Super😍,,Colour: BlackSize: 128 GB,Super😍  Colour: BlackSize: 128 GB,super colour blacksize gb,0.0,0.0,0.0,1.0,0.0,0.0,"{'Super😍': 0.0, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Neutral,1
India,True,5,Geniune product,"There are pros and cons to this model, but i am satisfied.",Colour: BlackSize: 128 GB,"Geniune product There are pros and cons to this model, but i am satisfied. Colour: BlackSize: 128 GB",geniune product pro con model satisfied colour blacksize gb,0.5719,0.188,0.0,0.812,0.5,1.0,"{'Geniune': 0.0, 'product': 0.0, 'pros': 0.0, 'cons': 0.0, 'model': 0.0, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,Worthy,"Dianamic island makes this phone special than Iphone 14. price is same as 14 but this island make us feel like pro.Battery life is also good, we can use mobile up to 48 hrs in single charge.",Colour: BlackSize: 128 GB,"Worthy Dianamic island makes this phone special than Iphone 14. price is same as 14 but this island make us feel like pro.Battery life is also good, we can use mobile up to 48 hrs in single charge. Colour: BlackSize: 128 GB",worthy dianamic island make phone special iphone price island make u feel like probattery life also good use mobile hr single charge colour blacksize gb,0.872,0.223,0.0,0.777,0.2638095238095238,0.5021428571428572,"{'Dianamic': 0.4404, 'island': 0.0, 'phone': 0.4019, 'price': 0.0, 'life': 0.6597, 'hrs': 0.0, 'charge': 0.0, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,Good,Working excellent,Colour: BlackSize: 128 GB,Good Working excellent Colour: BlackSize: 128 GB,good working excellent colour blacksize gb,0.765,0.569,0.0,0.431,0.85,0.8,"{'Working': 0.765, 'Colour': 0.765, 'BlackSize': 0.5719, 'GB': 0.0}",Positive,2
India,True,1,iPhone 15 (jailbroken device),I ordered my iPhone 15 from Amazon in the month of November 2023. It worked just fine for few months. After which I was suddenly facing problems with my apps. Specifically Swiggy was not being downloaded and it was saying that my phone is a jailbroken device. I am extremely disappointed with the service.,Colour: BlackSize: 256 GB,iPhone 15 (jailbroken device) I ordered my iPhone 15 from Amazon in the month of November 2023. It worked just fine for few months. After which I was suddenly facing problems with my apps. Specifically Swiggy was not being downloaded and it was saying that my phone is a jailbroken device. I am extremely disappointed with the service. Colour: BlackSize: 256 GB,iphone jailbroken device ordered iphone amazon month november worked fine month suddenly facing problem apps specifically swiggy downloaded saying phone jailbroken device extremely disappointed service colour blacksize gb,-0.5563,0.055,0.096,0.849,-0.13333333333333333,0.4625,"{'iPhone': 0.1779, 'device': 0.0, 'Amazon': 0.1779, 'month': 0.1779, 'November': 0.0, 'months': 0.2023, 'problems': -0.4019, 'apps': -0.4019, 'Swiggy': 0.0, 'phone': 0.0, 'service': -0.4767, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Negative,0
India,True,5,Great product and fast delivery,,Colour: BlackSize: 256 GB,Great product and fast delivery  Colour: BlackSize: 256 GB,great product fast delivery colour blacksize gb,0.6249,0.339,0.0,0.661,0.5,0.675,"{'Great': 0.6249, 'product': 0.6249, 'delivery': 0.0, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Positive,2
India,True,1,transfer from android issue,I am trying to transfer data from android phone to iphone and following the instruction given but it is not complete and giving troubles.,Colour: BlackSize: 256 GB,transfer from android issue I am trying to transfer data from android phone to iphone and following the instruction given but it is not complete and giving troubles. Colour: BlackSize: 256 GB,transfer android issue trying transfer data android phone iphone following instruction given complete giving trouble colour blacksize gb,-0.7618,0.0,0.184,0.816,-0.025,0.25,"{'transfer': 0.0, 'issue': 0.0, 'data': 0.0, 'phone': 0.0, 'instruction': 0.0, 'troubles': -0.1531, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Negative,0
India,True,1,facing Liquid detection popup whenever i charge,"facing Liquid detection popup whenever i charge, i brought this phone on Nov 4th, it was working fine for 2 weeks, later when i connect with charger i see popup that liquid is detected cannot charge your mobile, i waited for 12hrs and see the same error message, then i visited to Icare center 3 times still issue remains same. please support me how to claim this ?",Colour: BlackSize: 256 GB,"facing Liquid detection popup whenever i charge facing Liquid detection popup whenever i charge, i brought this phone on Nov 4th, it was working fine for 2 weeks, later when i connect with charger i see popup that liquid is detected cannot charge your mobile, i waited for 12hrs and see the same error message, then i visited to Icare center 3 times still issue remains same. please support me how to claim this ? Colour: BlackSize: 256 GB",facing liquid detection popup whenever charge facing liquid detection popup whenever charge brought phone nov th working fine week later connect charger see popup liquid detected charge mobile waited hr see error message visited icare center time still issue remains please support claim colour blacksize gb,0.4767,0.091,0.036,0.872,0.06333333333333332,0.16999999999999998,"{'Liquid': 0.0, 'detection': 0.0, 'popup': 0.0, 'i': 0.0, 'charge': 0.0, 'phone': 0.0, 'Nov': 0.0, 'fine': 0.2023, 'weeks': 0.2023, 'charger': 0.0, 'liquid': 0.0, 'mobile': 0.0, 'error': -0.4019, 'message': -0.4019, 'Icare': 0.0, 'center': 0.0, 'times': 0.0, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Positive,2
India,True,1,iPhone 15 A solid upgrade and value for money,"I am from Android(Samsung flagship phones)  background. Comparatively , Build quality is good, Camera are superb. Speed is good. Security is designed well.. So far things are working fine for me. But few simple feature are not available in IOs which is little frustrating.",Colour: BlackSize: 256 GB,"iPhone 15 A solid upgrade and value for money I am from Android(Samsung flagship phones)  background. Comparatively , Build quality is good, Camera are superb. Speed is good. Security is designed well.. So far things are working fine for me. But few simple feature are not available in IOs which is little frustrating. Colour: BlackSize: 256 GB",iphone solid upgrade value money androidsamsung flagship phone background comparatively build quality good camera superb speed good security designed well far thing working fine simple feature available io little frustrating colour blacksize gb,0.653,0.221,0.055,0.724,0.17537878787878783,0.5506493506493507,"{'iPhone': 0.1531, 'A': 0.1531, 'upgrade': 0.4588, 'value': 0.4588, 'money': 0.34, 'Android': 0.1027, 'Samsung': 0.1027, 'phones': 0.1027, 'background': 0.1027, 'Build': 0.4404, 'quality': 0.4404, 'Camera': 0.7906, 'superb': 0.6249, 'Speed': 0.4404, 'Security': 0.5423, 'things': 0.2023, 'fine': 0.2023, 'feature': 0.0, 'IOs': 0.0, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Positive,2
India,True,1,Waste of money,Not as advertised. Not satisfied,Colour: BlackSize: 256 GB,Waste of money Not as advertised. Not satisfied Colour: BlackSize: 256 GB,waste money advertised satisfied colour blacksize gb,-0.6288,0.0,0.339,0.661,-0.225,0.5,"{'Waste': -0.4215, 'money': -0.4215, 'Colour': -0.3252, 'BlackSize': 0.4215, 'GB': 0.0}",Negative,0
India,True,1,Defective product,Defective iPhone 15 delivered,Colour: BlackSize: 256 GB,Defective product Defective iPhone 15 delivered Colour: BlackSize: 256 GB,defective product defective iphone delivered colour blacksize gb,-0.7003,0.0,0.42,0.58,0.0,0.0,"{'product': -0.7003, 'Defective': -0.7003, 'iPhone': -0.7003, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Negative,0
India,False,4,Good,"Good product, the camera quality is too good.Must buy phone of the century.Go for it you will love it",Colour: BlackSize: 256 GB,"Good Good product, the camera quality is too good.Must buy phone of the century.Go for it you will love it Colour: BlackSize: 256 GB",good good product camera quality goodmust buy phone centurygo love colour blacksize gb,0.875,0.323,0.0,0.677,0.6333333333333333,0.6000000000000001,"{'Good': 0.7003, 'product': 0.7003, 'camera': 0.0, 'quality': 0.0, 'phone': 0.0, 'century.Go': 0.0, 'Colour': 0.6369, 'BlackSize': 0.0, 'GB': 0.0}",Positive,2
India,False,1,Mobile  heats up,Paying a lots of money for apple 15 .while using apple 15 it’s gets heats up like a road side brand mobile . Also while on charging mobile getting heats up. It’s a big with apple 15 . Be aware prior to buy this . I already use this then I share my experience here . Don’t buy this,Colour: BlackSize: 256 GB,Mobile  heats up Paying a lots of money for apple 15 .while using apple 15 it’s gets heats up like a road side brand mobile . Also while on charging mobile getting heats up. It’s a big with apple 15 . Be aware prior to buy this . I already use this then I share my experience here . Don’t buy this Colour: BlackSize: 256 GB,mobile heat paying lot money apple using apple get heat like road side brand mobile also charging mobile getting heat big apple aware prior buy already use share experience dont buy colour blacksize gb,0.5719,0.079,0.0,0.921,0.08333333333333333,0.11666666666666665,"{'Mobile': 0.0, 'lots': 0.0, 'money': 0.0, 'apple': 0.0, 'road': 0.3612, 'side': 0.3612, 'brand': 0.0, 'mobile': 0.0, 'Be': 0.0, 'share': 0.296, 'experience': 0.296, 'Don': 0.0, '’': 0.0, 't': 0.0, 'Colour': 0.0, 'BlackSize': 0.0, 'GB': 0.0}",Positive,2
